id,area_id,name,google_search_keyword,google_place_id,address,latitude,longitude,tel,web,twitter,facebook,tabelog,can_auto_update,is_closed
214,28,串揚げたつかわ,,ChIJe8vmWJGRQTURUASl-luy8gs,福岡県福岡市中央区西中洲2-14,33.590499,130.404918,,,,,,1,0
215,28,旬彩じぱんぐ,,,福岡県福岡市中央区春吉3-16-41,33.588688,130.408218,,,,,,1,0
216,29,とどろき酒店薬院stand！,,ChIJ-9mHCHiRQTUR1hxv2jSDRjo,福岡県福岡市中央区薬院3-7-30,33.578342,130.400007,,,,,,1,0
217,29,食と酒なかむた,,ChIJo84V4XeRQTUR7zvE_LWDV0o,福岡県福岡市中央区平尾1-12-3,33.577609,130.401735,,,,,,1,0
218,29,郷 日本酒と…,,ChIJZzFa73eRQTURTtwmjG8Jmlk,福岡県福岡市中央区平尾1-12-21,33.577267,130.40159,,,,,,1,0
219,29,銀しゃり酒菜山本山,,ChIJa5W0UXaRQTUROK2OXP2Ckmc,福岡県福岡市中央区平尾2-2-20,33.575203,130.403685,,,,,,1,0
220,29,酒場おっとん,,ChIJdVhM63aRQTURtEKKl57KSHU,福岡県福岡市中央区平尾2-14-19,33.573465,130.404496,,,,,,1,0
221,29,炉端ト酒タキビヤ,,ChIJAS6vvXaRQTURGDUnD4QTagE,福岡県福岡市南区高宮1-14-17,33.572965,130.405137,,,,,,1,0
222,29,小料理おどん,,ChIJ-56VcgyRQTURTznGHsxOj9c,福岡県福岡市南区南区大楠3-21-5,33.567557,130.414614,,,,,,1,0
223,30,べんがら酒場,,ChIJAbAonUkGVDURThBkyKVkaEU,岡山県岡山市北区駅前町1-9-7,34.666086,133.922393,,https://bengarasakaba.gorp.jp/,,,https://tabelog.com/okayama/A3301/A330101/33000665/,1,0
224,30,創菜居酒屋 伍右衛門,,ChIJjVU_oksGVDURzW92hsBkemA,岡山県岡山市北区本町10-8,34.664114,133.921126,,,,,https://tabelog.com/okayama/A3301/A330101/33000686/,1,0
225,30,和酒Bar Iwatsuki,,ChIJ9fBYCUoGVDURuHJZIK8uS6M,岡山県岡山市北区磨屋町7-1,34.663761,133.924351,,http://www.iwatsukinomisega.com/,,https://ja-jp.facebook.com/iwatsukinihonshu/,https://tabelog.com/okayama/A3301/A330101/33005950/,1,0
226,30,うつのみ屋,,ChIJx2QS4zUGVDURhJT6VbUTr_A,岡山県岡山市北区磨屋町4-21,34.663964,133.925306,,,,,https://tabelog.com/okayama/A3301/A330101/33012937/,1,0
227,30,酒肴 呑,,ChIJRVYAXEoGVDUR5vjzpzdStys,岡山県岡山市北区平和町7-28,34.6632,133.923118,,,,,https://tabelog.com/okayama/A3301/A330101/33012507/,1,0
228,30,てっぱんひろし,,ChIJ_xlEgTUGVDURfe834JefrhI,岡山県岡山市北区田町1-2-5,34.662364,133.924845,,,,https://ja-jp.facebook.com/pages/category/Teppanyaki-Restaurant/%E3%81%A6%E3%81%A3%E3%81%B1%E3%82%93%E3%81%B2%E3%82%8D%E3%81%97-104766769676311/,https://tabelog.com/okayama/A3301/A330101/33009838/,1,0
229,30,七輪焼肉 岩勝 田町店,,ChIJbasBQDwHVDURnaf8sfBDwC4,岡山県岡山市北区田町2-14-4,34.658806,133.923524,,https://iwasyotamachi.owst.jp/,https://twitter.com/iwasyo_tamachi,https://www.facebook.com/iwasyotamachi/,https://tabelog.com/okayama/A3301/A330101/33011163/,1,0
230,30,錦と吟,,ChIJP7COKrQHVDUR8b6SatkYM1U,岡山県岡山市北区柳町2-10-4,34.656695,133.922077,,http://kin-to-gin.info/,,https://ja-jp.facebook.com/kin.to.gin2017/,https://tabelog.com/okayama/A3301/A330101/33014288/,1,0
231,30,備前㋳菜とチロリ,,ChIJQda9iDYGVDUR_3gZG7jSUWQ,岡山県岡山市北区中山下1-7-23,34.663922,133.927215,,,,https://ja-jp.facebook.com/BIZENYASAItoCHIRORI/,https://tabelog.com/okayama/A3301/A330101/33012630/,1,0
232,30,華伝座,,ChIJYeWdGzAGVDURGmV-_n6oNT8,岡山県岡山市北区丸の内2-7-9,34.664114,133.933789,,http://bar-cadenza.com/,,https://ja-jp.facebook.com/pages/%E8%8F%AF%E4%BC%9D%E5%BA%A7/146030148769146,https://tabelog.com/okayama/A3301/A330101/33001984/,1,0
233,30,中村食堂,,ChIJoau1rjEGVDUR9tCIWympKuU,岡山県岡山市北区丸の内1-12-1,34.663014,133.932064,,,,,https://tabelog.com/okayama/A3301/A330101/33014757/,1,0
234,30,精進・懐石 ふや平,,ChIJQ4Symy8GVDURwwnGNGO_65k,岡山県岡山市北区丸の内2-5-2,34.663045,133.936086,,http://fuyahei.jp/,,,https://tabelog.com/okayama/A3301/A330101/33005683/,1,0
235,30,日本酒バル 解放区,,ChIJJe2HmDEGVDURdyaS-v9Z87Q,岡山県岡山市北区内山下1-3-3,34.662145,133.9322,,https://ameblo.jp/kai-fork/,,,https://tabelog.com/okayama/A3301/A330101/33010780/,1,0
236,30,地酒と魚とおでん 金星のとなり,,ChIJHWa1hDMGVDURQUbP2NlH-1Y,岡山県岡山市北区表町2-5-12,34.660151,133.929964,,,,https://www.facebook.com/kinboshi2011tonari/,https://tabelog.com/okayama/A3301/A330101/33013060/,1,0
237,30,酒＆食 KAMEKICHI,,ChIJVQylXjMGVDURBJU4Do3sCXw,岡山県岡山市北区表町3-6-15,34.658615,133.92964,,,,,https://tabelog.com/okayama/A3301/A330101/33004936/,1,0
238,31,立ち飲み そらや,,ChIJ9RALRgaiWjURxZj5JuEonVI,広島県広島市中区八丁堀4-7,34.396863,132.464172,082-224-6235,,,https://www.facebook.com/standingbarsoraya/,https://tabelog.com/hiroshima/A3401/A340101/34017106/,1,0
239,31,焦がし焼きそば 嬉一,,ChIJnddnLwaiWjURJfL7k78wTzE,広島県広島市中区八丁堀13-2-1,34.394966,132.463013,082-221-0975,http://ameblo.jp/kiichi45/,,,https://tabelog.com/hiroshima/A3401/A340101/34014871/,1,0
240,31,きがる家,,ChIJUafEYf6iWjURdXXmrZdgJQs,広島県広島市中区幟町7-27,34.394863,132.46621,,,,,,1,0
241,31,フロマジュリー・ピノ,,ChIJ-aoGIgeiWjURTk2DVyynzhk,広島県広島市中区幟町11-1,34.394377,132.466338,,,,,,1,0
242,31,四季祭,,ChIJXzet-QaiWjURefBs9-JShBE,広島県広島市中区幟町12-10,34.394093,132.465144,,,,,,1,0
243,31,酒楽処 しん,,ChIJs0JTrwWiWjURwVHDTCcrOSg,広島県広島市中区薬研堀6-12,34.390591,132.4645,,,,,,1,0
244,31,時喰 一具,,,広島県広島市中区流川町6-14,34.390077,132.463169,,,,,,1,0
245,31,いぶしぎん,,ChIJ2a-FeQWiWjUR_ZGtA-B1cWo,広島県広島市中区三川町1-1,34.390627,132.463127,,,,,,1,0
246,31,むしやしない,,ChIJp_RnfQ-iWjUR4ac7OZVdZdk,広島県広島市中区新天地2−8,34.391794,132.462619,,,,,,1,0
247,31,山人,,ChIJewj0rTYUj18RTbcZrJtOxBk,広島県広島市中区富士見町4-28,34.387602,132.460861,,,,,,1,0
248,31,醸 はせべ,,,広島県広島市中区中町5-4,34.390266,132.459014,,,,,,1,0
249,31,炙り屋 はちすけ,,ChIJ339VHw6iWjUR83Cbd0q-c98,広島県広島市中区中町5-15-201,34.390666,132.458953,,,,,,1,0
250,31,炭火焼鳥 はな串,,,広島県広島市中区大手町2-6-25,34.392396,132.45557,,,,,,1,0
251,35,文禄堤 茶味,,ChIJgzEDuJ3hAGARPCyyupidZyI,,,,,,,,https://tabelog.com/osaka/A2707/A270701/27085456/,1,0
252,35,鉄板酒場 野次馬 ,,ChIJjfDYuJ3hAGAR_-3l1KvMLsY,,,,,,,,https://tabelog.com/osaka/A2707/A270701/27092315/,1,0
253,36,日本酒LARGO,,ChIJ___jYobcAGARlU5X8mCmEZk,,,,,,,,https://tabelog.com/osaka/A2705/A270501/27092955/,1,0
254,36,まぐろ日本酒スタンドバル寛十郎,,,大阪府堺市堺区中瓦町2-2-6,34.575251,135.482908,090-3611-1202,,,,https://tabelog.com/osaka/A2705/A270501/27111207/,0,0
255,36,味ごよみ淳平,,ChIJDeqrq1TdAGAR-rB5lQjW7Yw,,,,,,,https://www.facebook.com/kanjyurou/,https://tabelog.com/osaka/A2705/A270501/27104739/,1,0
256,36,ひものと地酒のお店 彩酒,,ChIJlYHCV4XcAGARjHXWaVbo3cE,,,,,,,,https://tabelog.com/osaka/A2705/A270501/27097829/,1,0
257,36,日本酒こころのバー,,ChIJ___TRrjbAGAR1yiThA5iEmw,,,,,,,,https://tabelog.com/osaka/A2705/A270501/27093061/,1,0
258,4,旬ごはん ほのぼの,,ChIJPwXOAdbgAGARsurMbCnM9xA,,,,,,,,https://tabelog.com/osaka/A2701/A270107/27016175/,1,0
259,4,いろり庵 みつば,,ChIJhXtAe9bgAGAR5p-lfwKAZ9o,,,,,,,,https://tabelog.com/osaka/A2701/A270107/27102572/,1,0
260,1,茶屋町Marry,,ChIJfZKV05HnAGARX2MBaXyD-Cs,,,,,,,,https://tabelog.com/osaka/A2701/A270101/27110280/,1,0
261,1,ニューメェイル,,ChIJzSPnQunmAGARK_1SYfAB2X8,,,,,,,,https://tabelog.com/osaka/A2701/A270101/27071124/,1,0
262,1,お酒と和彩 いづる ,,ChIJs1hqICnnAGARm3x7581hf_U,,,,,,,,https://tabelog.com/osaka/A2701/A270101/27110186/,1,0
263,2,日本酒福,,ChIJs6MPONrmAGARL5QQ89ujaLQ,,,,,,,,https://tabelog.com/osaka/A2701/A270103/27096276/,1,0
264,3,路地裏アバンギャルド,,ChIJhwmPpYrmAGARYVwxO4bRlAs,,,,,,,,https://tabelog.com/osaka/A2701/A270108/27104280/,1,0
265,3,三代目うめきち,,ChIJPaH5b2DmAGARFQ-llfvDMqc,,,,,,,,https://tabelog.com/osaka/A2701/A270108/27085517/,1,0
266,3,お酒とさかな かけはし,かけはし　福島,ChIJq2kwi1_mAGARKEFsUjAQmwU,,,,,,,,https://tabelog.com/osaka/A2701/A270108/27075466/,1,0
267,3,千喜千輝,,ChIJFbg9EGzmAGARzPg-vPzkFNo,,,,,,https://twitter.com/chiki2005chiki,https://www.facebook.com/Chiki2005Chiki/,https://tabelog.com/osaka/A2701/A270108/27108632/,1,0
268,5,靱本町がく,,ChIJk__KYfzmAGARTgap6VXYC-4,,,,,,,,https://tabelog.com/osaka/A2701/A270102/27074091/,1,0
269,6,南たこ梅,,ChIJ52kpRhXnAGARDkjhC23Qwk4,,,,,,,,https://tabelog.com/osaka/A2701/A270202/27071160/,1,0
270,7,日本のお酒と ゆう屋,,ChIJ92-n_avgAGARqPeG7Jg7Pys,,,,,,,,,0,0
271,7,細工谷酒類研究所,,ChIJKVfwcQbhAGARutJ_oWlatAM,,,,,,,,https://tabelog.com/osaka/A2701/A270203/27089433/,1,0
272,37,大阪焼きとんたゆたゆ裏天王寺,たゆたゆ裏天王寺,ChIJsWjnapjdAGARks4dzVzUczQ,,,,,,,,https://tabelog.com/osaka/A2701/A270203/27106359/,1,0
273,7,純米酒専門店 うお家 猫八,,ChIJRYeNNpHhAGARmo51p4bZIbw,,,,,,,,https://tabelog.com/osaka/A2701/A270204/27105054/,1,0
274,6,サケとスミビとロシュタン,,ChIJ_bVGoBLnAGAR9WOQRsp1GCY,,,,,,https://twitter.com/roshutan,https://ja-jp.facebook.com/pages/category/Bar/%E3%82%B5%E3%82%B1%E3%81%A8%E3%82%B9%E3%83%9F%E3%83%93%E3%81%A8%E3%83%AD%E3%82%B7%E3%83%A5%E3%82%BF%E3%83%B3-636124159736689/,https://tabelog.com/osaka/A2701/A270202/27072859/,1,0
275,37,ごはんとお酒と布と糸fudan,,ChIJJQDKcNTdAGARLS5lcpU340Y,,,,,,,,https://tabelog.com/osaka/A2701/A270405/27067113/,1,0
276,22,酒好房 かえでの森,,ChIJUaV6nZTzGGARJw4OkZNQ1aU,,,,,,,https://www.facebook.com/sakekouboukaedenomori/?ref=py_c,https://tabelog.com/tokyo/A1319/A131905/13235096/,1,0
277,23,きになる嫁デラックス,,ChIJI-Iy9vqKGGARlLDy7RODHqo,,,,,http://yome.tokyo/,https://twitter.com/kininaruyome,https://ja-jp.facebook.com/amihirano0904/,https://tabelog.com/tokyo/A1316/A131603/13211242/,1,0
278,23,曲宴あぎ,,ChIJmzLObeiLGGARVUmmzEJn2Yw,,,,,,https://twitter.com/kyokuenagi0104,https://ja-jp.facebook.com/kyokuenagi/,https://tabelog.com/tokyo/A1316/A131603/13230429/,1,0
279,23,桑原商店,,ChIJ_0EK3eSKGGARRa03g36ha0k,,,,,,,,https://tabelog.com/tokyo/A1316/A131603/13229221/,1,0
280,23,sakeおかわり 五反田店,,ChIJgd9-vPuKGGAR8-tyqwWyrFg,,,,,http://gohan.co/okawari/,,https://ja-jp.facebook.com/okawari.gotanda/,https://tabelog.com/tokyo/A1316/A131603/13183697/,1,0
281,23,料理屋染川,,ChIJ77D7wuKKGGARxLOgrM0V-TE,,,,,,,,https://tabelog.com/tokyo/A1316/A131603/13187682/,1,0
282,38,Sake Scene 〼福,,ChIJmTHClMeLGGAR1rxVx8_iNGs,,,,,http://sakescene.com/,,https://ja-jp.facebook.com/pages/category/Sake-Bar/SAKE-Scene-%E3%80%BC%E7%A6%8F-1093193087412983/,https://tabelog.com/tokyo/A1314/A131401/13202506/,1,0
283,38,日本酒 室,,ChIJYYH9gsiLGGAR6xGVsOI4irw,,,,,http://muro.favy.jp/,,https://ja-jp.facebook.com/sakemuro/,https://tabelog.com/tokyo/A1314/A131401/13202769/,1,0
284,38,ブエナビスタトーキョー,,ChIJTyq_cmnzGGARu6ZWK_zkwLU,,,,,,,https://www.facebook.com/buenavistatokyo/,https://tabelog.com/tokyo/A1314/A131401/13228107/,1,0
285,38,名酒センター,名酒センター浜松町本店,ChIJp-IiOMaLGGARRijQZvwP3Ok,,,,,https://nihonshu.com/,,,https://tabelog.com/tokyo/A1314/A131401/13023297/,1,0
286,38,和酒バル 廻,,ChIJkyqk68GLGGARszHZeoCM2c8,,,,,,,https://ja-jp.facebook.com/CafeDiningBarSoulTribe/,https://tabelog.com/tokyo/A1301/A130103/13175442/,1,0
287,38,和酒わのくに,,ChIJUTz_PseLGGAR0jR9t9uJ6BM,,,,,,,,https://tabelog.com/tokyo/A1314/A131401/13210456/,1,0
288,39,炭市場どんどこ,どんどこ 西池袋店,ChIJAyetD1yNGGAR1XUyI9tS_f0,,,,,https://sumi-dondoko-ike.owst.jp/,,,https://tabelog.com/tokyo/A1305/A130501/13029168/,1,0
289,39,日本酒BAR希紡庵,,ChIJK1mJqmeNGGARaFmG8HO6BH4,,,,,,https://twitter.com/kibouan,https://ja-jp.facebook.com/kibouan/,https://tabelog.com/tokyo/A1305/A130501/13116393/,1,0
290,39,樂醉くばら,,ChIJB82fGlyNGGAROfu48VAEfIU,,,,,,,https://ja-jp.facebook.com/rakusuikubara,https://tabelog.com/tokyo/A1305/A130501/13193587/,1,0
291,39,和酒酔処 わく,わく 池袋,ChIJ_dssbVyNGGAR8U1j-MPZVwc,,,,,,https://twitter.com/miyan77,https://ja-jp.facebook.com/nisiikewakuwaku/,https://tabelog.com/tokyo/A1305/A130501/13153145/,1,0
292,40,きみまち坂,きみまち坂 渋谷,ChIJsT7bFFaLGGARRFO72lKTSKE,,,,,,,https://www.facebook.com/pages/category/Bar/%E9%85%94%E3%81%84%E9%85%92%E9%85%94%E3%81%84%E8%82%B4%E3%81%8D%E3%81%BF%E3%81%BE%E3%81%A1%E5%9D%82-354009841744025/,https://tabelog.com/tokyo/A1303/A130301/13173522/,1,0
293,40,純米酒三品,,ChIJVVW58qmMGGARhrQemyBFWjM,,,,,,https://twitter.com/jun3pin,https://ja-jp.facebook.com/sakabunken/,https://tabelog.com/tokyo/A1303/A130301/13203163/,1,0
294,40,蕎麦天ぷら 円山町わだつみ,円山町わだつみ,ChIJpd4pi1WLGGARRjjXal5d0aM,,,,,https://wadatsumigroup.com/,,https://www.facebook.com/pg/%E5%86%86%E5%B1%B1%E7%94%BA%E3%82%8F%E3%81%A0%E3%81%A4%E3%81%BF-433693563331834/posts/,https://tabelog.com/tokyo/A1303/A130301/13142869/,1,0
295,40,DJBAR東問屋,DJ Bar 東間屋（AZUMAYA）,ChIJWznAfiONGGARM1ZhE0a_Cm8,,,,,https://azumaya.jp/,,,,1,0
296,40,庵狐 恵比寿店,庵狐 あんこ 恵比寿店,ChIJUfexWRWLGGARa4MauXJDulA,,,,,,,,https://tabelog.com/tokyo/A1303/A130302/13026549/,1,0
297,40,えびす呑み屋 やました,,ChIJRUyL9UCLGGARX6zBDJGqrXs,,,,,http://ebisu-nomiba.com/,,https://www.facebook.com/ebisunomibayamashita/,https://tabelog.com/tokyo/A1303/A130302/13210002/,1,0
298,40,きたぽん酒,,ChIJW8ZI3ESLGGARvd8kaf_EjA0,,,,,,,https://ja-jp.facebook.com/pages/category/Local-Service/%E3%81%8D%E3%81%9F%E3%81%BD%E3%82%93%E9%85%92-1658945310853026/,https://tabelog.com/tokyo/A1307/A130703/13231928/,1,0
299,40,魚バー 一歩,魚BAR一歩 渋谷,ChIJqVuy1xSLGGARiH1cERQvhAE,,,,,,,,https://tabelog.com/tokyo/A1303/A130302/13032678/,1,0
300,40,酒 秀治郎,,ChIJr-m0yOmJGGARGggzS7rQbk4,,,,,,,https://ja-jp.facebook.com/sakehidejiro/,https://tabelog.com/tokyo/A1303/A130302/13222854/,1,0
301,40,SOBA&SAKE 八福寿家,,ChIJfeXi8z-LGGARHbz6p9Da--E,,,,,,,,https://tabelog.com/tokyo/A1303/A130302/13214575/,1,0
302,40,日本酒 はなたれ,,ChIJL-_9qBSLGGAR69rByjYzMQY,,,,,,,https://ja-jp.facebook.com/umioden/,https://tabelog.com/tokyo/A1303/A130302/13186979/,1,0
303,40,麦酒庵 恵比寿店,,ChIJY0aX2kCLGGARTtbKTwoMRLI,,,,,,,,https://tabelog.com/tokyo/A1303/A130302/13165346/,1,0
304,40,庵狐 三宿店,,ChIJk1FIPab0GGARSR2NarHnuYo,,,,,https://grill-anko.jp/misyuku,,,https://tabelog.com/tokyo/A1317/A131705/13024958/,1,0
305,40,えんじゃく、,,ChIJfRBvjKj0GGAR-YFT8wZcwcs,,,,,,,https://ja-jp.facebook.com/sakeenjyaku/,https://tabelog.com/tokyo/A1317/A131705/13212631/,1,0
306,40,SAKE BAR TORA,,ChIJ1XAMg6j0GGARcoSHz6FSj_w,,,,,,,https://ja-jp.facebook.com/SAKEBARTORA/,https://tabelog.com/tokyo/A1317/A131705/13207165/,1,0
307,40,四季ごはん ししくら,,ChIJl9OP6Kj0GGARShqK0i00I-4,,,,,,,,https://tabelog.com/tokyo/A1317/A131705/13182699/,1,0
308,40,成味屋,,ChIJ3bk346f0GGARFQxoZJDUooQ,,,,,,,https://b-m.facebook.com/narumiya.kejiri/,https://tabelog.com/tokyo/A1317/A131705/13172662/,1,0
309,40,保月,保月 池尻,ChIJra-m1qf0GGARHla6hLBCDcc,,,,,http://www.houduki.jp/,,,https://tabelog.com/tokyo/A1317/A131705/13013759/,1,0
310,24,愛縁喜宴,,ChIJC-7Tj_-MGGARoK-xwtaSyc4,,,,,http://www.ai-en-ki-en.com/,,https://ja-jp.facebook.com/aienkien.kagurazaka,https://tabelog.com/tokyo/A1309/A130905/13173908/,1,0
311,24,SWアニエス,,,東京都新宿区払方町15-4,35.696899,139.73456,,,,https://ja-jp.facebook.com/AgnesSelection,,0,0
312,15,ダイアの55,,,,,,,https://www.dia55.net/,,https://www.facebook.com/diano55/?rf=1621698868068804,https://tabelog.com/hokkaido/A0101/A010103/1046792/,1,0
313,15,きき酒とペアリング KIKINO,プレイタウンふじ井ビル,,札幌市中央区南3条西3丁目プレイタウンふじ井8F,43.056583,141.354482,,,,https://www.facebook.com/KikinoSapporo/,,1,0
314,15,話食屋 ひろ志,,,,,,,,,https://ja-jp.facebook.com/pages/%E8%A9%B1%E9%A3%9F%E5%B1%8B-%E3%81%B2%E3%82%8D%E5%BF%97/470172329754072,https://tabelog.com/hokkaido/A0101/A010102/1044756/,1,0
315,15,手打ちそばと料理 耳,,,,,,,,,https://www.facebook.com/pages/category/Japanese-Restaurant/%E6%89%8B%E6%89%93%E3%81%A1%E8%95%8E%E9%BA%A6%E3%81%A8%E6%96%99%E7%90%86-%E8%80%B3-604295709750278/,https://tabelog.com/hokkaido/A0101/A010103/1053231/,1,0
316,41,居酒屋 花わさび,,,,,,,,,https://www.facebook.com/izakaya.hanawasabi,https://tabelog.com/hokkaido/A0101/A010105/1039608/,1,0
317,15,いぶしかもし酒場 Choi,,,,,,,,,https://www.facebook.com/ibukamochoi/,https://tabelog.com/hokkaido/A0101/A010103/1059585/,1,0
318,15,かわず池,,,,,,,https://ha1m500.gorp.jp/,,https://www.facebook.com/kawazuya86/,https://tabelog.com/hokkaido/A0101/A010103/1060447/,1,0
319,15,肉匠よいちや,,,,,,,https://yoichiya.gorp.jp/,,https://www.facebook.com/pages/category/Bar/%E8%82%89%E5%8C%A0-%E3%82%88%E3%81%84%E3%81%A1%E3%82%84-401176167139194/,https://tabelog.com/hokkaido/A0101/A010103/1061914/,1,0
320,15,旬菜鮮魚 味和久,,,,,,,https://ameblo.jp/miwaku389/,,,https://tabelog.com/hokkaido/A0101/A010103/1010882/,1,0
321,15,ビーストキッチン,,,,,,,,,https://www.facebook.com/beastkitchen/,https://tabelog.com/hokkaido/A0101/A010103/1036338/,1,0
322,15,燗酒肴 晴れる屋,,,,,,,https://blog.goo.ne.jp/kansky,,https://ja-jp.facebook.com/halleluyakansky/,https://tabelog.com/hokkaido/A0101/A010103/1058201/,1,0
323,15,炭々酒肴 ケイハチロウ,,,,,,,,,https://ja-jp.facebook.com/kei8rou/,https://tabelog.com/hokkaido/A0101/A010103/1038748/,1,0
324,15,KUSHIRO 酒場,,,,,,,https://kushirosakaba.gorp.jp/,,https://www.facebook.com/Kushiro%E9%85%92%E5%A0%B4-1421820981284935/,https://tabelog.com/hokkaido/A0101/A010103/1060621/,1,0
325,18,メイプルリーフクラブ,,,,,,,,https://twitter.com/mapleleafclub,https://www.facebook.com/mapleleafclub/,,1,0
326,42,おい川,,ChIJB5XgER1KGmARiveVjQrlUAk,,,,,https://oikawa.owst.jp/,,https://ja-jp.facebook.com/nidaimeoikawa/,https://tabelog.com/shizuoka/A2201/A220101/22002967/,1,0
327,42,きんのお燗,,ChIJ5daa1h9KGmARQtVydqg31hQ,,,,,,,https://www.facebook.com/pages/%E3%81%8D%E3%82%93%E3%81%AE%E3%81%8A%E7%87%97/810586125636162,https://tabelog.com/shizuoka/A2201/A220101/22028786/,1,0
328,42,小だるま亭,,ChIJDWRww_hJGmARqjpDwyrFthI,,,,,http://www.kodaruma.net/,,,https://tabelog.com/shizuoka/A2201/A220101/22003438/,1,0
329,42,寿し市,,ChIJR2lejh9KGmARuo_rfJFCAI4,,,,,https://sushiichi-shizuoka.owst.jp/,,,https://tabelog.com/shizuoka/A2201/A220101/22007302/,1,0
330,42,駿河呑喰処のっち,,ChIJt8ncLB5KGmARD1fMzBYhusI,,,,,,,https://www.facebook.com/pages/%E9%A7%BF%E6%B2%B3%E5%91%91%E5%96%B0%E5%87%A6-%E3%81%AE%E3%81%A3%E3%81%A1/328568504006172,https://tabelog.com/shizuoka/A2201/A220101/22016265/,1,0
331,42,とが路,,ChIJ2zqPf_VJGmARC0aLmP8a3HI,,,,,,,,https://tabelog.com/shizuoka/A2201/A220101/22026634/,1,0
332,42,華音,,ChIJ2wyR4vVJGmARIfeJfhgPRZs,,,,,https://hanaoto2.eshizuoka.jp/,,https://www.facebook.com/pages/category/Bar/%E8%8F%AF%E9%9F%B3-%E3%81%AF%E3%81%AA%E3%81%8A%E3%81%A8-1073267352719147/,https://tabelog.com/shizuoka/A2201/A220101/22020475/,1,0
333,42,本家あべや,,ChIJ217wFPZJGmARhgSTqp-B6Ls,,,,,,,https://www.facebook.com/shizuokaabeya,https://tabelog.com/shizuoka/A2201/A220101/22024665/,1,0
334,42,湧登,,ChIJ51WynfBJGmARneYrJC41X34,,,,,,,,https://tabelog.com/shizuoka/A2201/A220101/22003538/,1,0
335,30,泡と旬 しゅはり,,ChIJRclrX5cHVDURw3dNef_5Xuc,,,,,,,,https://tabelog.com/okayama/A3301/A330101/33015910/,1,0
336,30,酒晴ルいちぜん,,ChIJvTpJv0sGVDURG_xP9HieKNI,,,,,https://sakabar-ichizen.gorp.jp/,,https://www.facebook.com/%E9%85%92%E6%99%B4%E3%83%AB-%E3%81%84%E3%81%A1%E3%81%9C%E3%82%93-1428457667237087/,https://tabelog.com/okayama/A3301/A330101/33015134/,1,0
337,30,酒・旬処 クロちゃん,,ChIJU-R4-jUGVDURXOEgq_q33-k,,,,,http://kurochan.enetde.com/,,,https://tabelog.com/okayama/A3301/A330101/33001112/,1,0
338,30,酒菜屋 古粋,,ChIJi52fgDUGVDUR69Nm1V3xLLc,,,,,http://threearrows.jp/koiki.php,,,https://tabelog.com/okayama/A3301/A330101/33011571/,1,0
339,30,台所 山猫,,ChIJyU2mr8wHVDURYy6VatfASHw,,,,,,,,https://tabelog.com/okayama/A3301/A330101/33014381/,1,0
